GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA2010,A43AB2010,B37AA2010,B37AB2010,B39AA2010,B39AB2010
"G0800390","2010","Colorado","08","080","Elbert County","039","0390","Elbert County",8380,559,7382,998,44,8
"G0800410","2010","Colorado","08","080","El Paso County","041","0410","El Paso County",235959,16893,152293,83666,6522,7964
"G0800430","2010","Colorado","08","080","Fremont County","043","0430","Fremont County",16582,2660,12421,4161,26,15
"G0800450","2010","Colorado","08","080","Garfield County","045","0450","Garfield County",20359,2950,13417,6942,35,67
"G0800470","2010","Colorado","08","080","Gilpin County","047","0470","Gilpin County",2460,1100,1894,566,2,9
"G0800490","2010","Colorado","08","080","Grand County","049","0490","Grand County",6469,9592,4457,2012,8,15
"G0800510","2010","Colorado","08","080","Gunnison County","051","0510","Gunnison County",6516,4896,3900,2616,1,16
"G0800530","2010","Colorado","08","080","Hinsdale County","053","0530","Hinsdale County",362,1026,251,111,0,0
"G0800550","2010","Colorado","08","080","Huerfano County","055","0550","Huerfano County",3137,1938,2238,899,11,3
"G0800570","2010","Colorado","08","080","Jackson County","057","0570","Jackson County",649,637,430,219,0,0
"G0800590","2010","Colorado","08","080","Jefferson County","059","0590","Jefferson County",218160,11807,154141,64019,801,1211
"G0800610","2010","Colorado","08","080","Kiowa County","061","0610","Kiowa County",619,186,429,190,0,0
"G0800630","2010","Colorado","08","080","Kit Carson County","063","0630","Kit Carson County",3038,489,2160,878,5,3
"G0800650","2010","Colorado","08","080","Lake County","065","0650","Lake County",2953,1318,1977,976,8,5
"G0800670","2010","Colorado","08","080","La Plata County","067","0670","La Plata County",21100,4760,14112,6988,32,41
"G0800690","2010","Colorado","08","080","Larimer County","069","0690","Larimer County",120295,12427,78741,41554,297,560
"G0800710","2010","Colorado","08","080","Las Animas County","071","0710","Las Animas County",6384,1833,4473,1911,11,19
"G0800730","2010","Colorado","08","080","Lincoln County","073","0730","Lincoln County",1948,472,1297,651,3,10
"G0800750","2010","Colorado","08","080","Logan County","075","0750","Logan County",8047,934,5460,2587,15,40
"G0800770","2010","Colorado","08","080","Mesa County","077","0770","Mesa County",58095,4549,41506,16589,120,143
"G0800790","2010","Colorado","08","080","Mineral County","079","0790","Mineral County",355,846,294,61,1,0
"G0800810","2010","Colorado","08","080","Moffat County","081","0810","Moffat County",5465,731,3803,1662,7,6
"G0800830","2010","Colorado","08","080","Montezuma County","083","0830","Montezuma County",10541,1553,7629,2912,5,9
"G0800850","2010","Colorado","08","080","Montrose County","085","0850","Montrose County",16484,1766,11925,4559,28,24
"G0800870","2010","Colorado","08","080","Morgan County","087","0870","Morgan County",10294,1196,6691,3603,22,180
"G0800890","2010","Colorado","08","080","Otero County","089","0890","Otero County",7729,1240,5019,2710,20,16
"G0800910","2010","Colorado","08","080","Ouray County","091","0910","Ouray County",2022,1061,1498,524,0,0
"G0800930","2010","Colorado","08","080","Park County","093","0930","Park County",7174,6773,6069,1105,17,9
"G0800950","2010","Colorado","08","080","Phillips County","095","0950","Phillips County",1819,268,1306,513,1,7
"G0800970","2010","Colorado","08","080","Pitkin County","097","0970","Pitkin County",8152,4801,4904,3248,9,24
"G0800990","2010","Colorado","08","080","Prowers County","099","0990","Prowers County",4935,1007,3279,1656,2,14
"G0801010","2010","Colorado","08","080","Pueblo County","101","1010","Pueblo County",62972,6554,42248,20724,526,606
"G0801030","2010","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco County",2647,662,1875,772,2,6
"G0801050","2010","Colorado","08","080","Rio Grande County","105","1050","Rio Grande County",4779,1851,3218,1561,3,7
"G0801070","2010","Colorado","08","080","Routt County","107","1070","Routt County",9892,6411,6914,2978,8,20
"G0801090","2010","Colorado","08","080","Saguache County","109","1090","Saguache County",2640,1203,1821,819,4,2
"G0801110","2010","Colorado","08","080","San Juan County","111","1110","San Juan County",344,412,210,134,0,0
"G0801130","2010","Colorado","08","080","San Miguel County","113","1130","San Miguel County",3454,3184,1961,1493,3,11
"G0801150","2010","Colorado","08","080","Sedgwick County","115","1150","Sedgwick County",1093,322,773,320,2,4
"G0801170","2010","Colorado","08","080","Summit County","117","1170","Summit County",11754,18088,7572,4182,22,47
"G0801190","2010","Colorado","08","080","Teller County","119","1190","Teller County",9805,2838,7940,1865,27,11
"G0801210","2010","Colorado","08","080","Washington County","121","1210","Washington County",1980,454,1431,549,1,0
"G0801230","2010","Colorado","08","080","Weld County","123","1230","Weld County",89349,6932,62130,27219,244,464
"G0801250","2010","Colorado","08","080","Yuma County","125","1250","Yuma County",3952,514,2688,1264,1,3
"G0900010","2010","Connecticut","09","090","Fairfield County","001","0010","Fairfield County",335545,25676,230167,105378,14279,20056
"G0900030","2010","Connecticut","09","090","Hartford County","003","0030","Hartford County",350854,23395,229920,120934,17836,24647
"G0900050","2010","Connecticut","09","090","Litchfield County","005","0050","Litchfield County",76640,10910,58455,18185,470,444
"G0900070","2010","Connecticut","09","090","Middlesex County","007","0070","Middlesex County",67202,7635,49976,17226,1161,1756
"G0900090","2010","Connecticut","09","090","New Haven County","009","0090","New Haven County",334502,27502,212169,122333,14247,24778
"G0900110","2010","Connecticut","09","090","New London County","011","0110","New London County",107057,13937,72518,34539,1799,3390
"G0900130","2010","Connecticut","09","090","Tolland County","013","0130","Tolland County",54477,3486,41006,13471,436,655
"G0900150","2010","Connecticut","09","090","Windham County","015","0150","Windham County",44810,4263,31075,13735,254,521
"G1000010","2010","Delaware","10","100","Kent County","001","0010","Kent County",60278,5060,43046,17232,7280,6022
"G1000030","2010","Delaware","10","100","New Castle County","003","0030","New Castle County",202651,14860,141325,61326,23261,22584
"G1000050","2010","Delaware","10","100","Sussex County","005","0050","Sussex County",79368,43668,62353,17015,4814,3796
"G1100010","2010","District Of Columbia","11","110","District of Columbia","001","0010","District of Columbia",266707,30012,112055,154652,49382,77887
"G1200010","2010","Florida","12","120","Alachua County","001","0010","Alachua County",100516,12250,54768,45748,7419,10606
"G1200030","2010","Florida","12","120","Baker County","003","0030","Baker County",8772,915,6813,1959,503,285
"G1200050","2010","Florida","12","120","Bay County","005","0050","Bay County",68438,31212,43207,25231,2759,3942
"G1200070","2010","Florida","12","120","Bradford County","007","0070","Bradford County",9479,1532,7235,2244,764,496
"G1200090","2010","Florida","12","120","Brevard County","009","0090","Brevard County",229692,40172,168841,60851,10781,8904
"G1200110","2010","Florida","12","120","Broward County","011","0110","Broward County",686047,124341,456732,229315,78099,74291
"G1200130","2010","Florida","12","120","Calhoun County","013","0130","Calhoun County",5061,938,3887,1174,281,181
"G1200150","2010","Florida","12","120","Charlotte County","015","0150","Charlotte County",73370,27262,58475,14895,2166,1033
"G1200170","2010","Florida","12","120","Citrus County","017","0170","Citrus County",63304,14722,52100,11204,928,450
"G1200190","2010","Florida","12","120","Clay County","019","0190","Clay County",68792,6686,52567,16225,3647,2572
"G1200210","2010","Florida","12","120","Collier County","021","0210","Collier County",133179,64119,96159,37020,2405,3582
"G1200230","2010","Florida","12","120","Columbia County","023","0230","Columbia County",24941,3695,18213,6728,1961,1656
"G1200270","2010","Florida","12","120","DeSoto County","027","0270","DeSoto County",11445,3145,8237,3208,627,506
"G1200290","2010","Florida","12","120","Dixie County","029","0290","Dixie County",6316,3003,5193,1123,164,120
"G1200310","2010","Florida","12","120","Duval County","031","0310","Duval County",342450,46036,211077,131373,44760,49456
"G1200330","2010","Florida","12","120","Escambia County","033","0330","Escambia County",116238,20465,75418,40820,11656,12866
"G1200350","2010","Florida","12","120","Flagler County","035","0350","Flagler County",39186,9409,30020,9166,2540,1466
"G1200370","2010","Florida","12","120","Franklin County","037","0370","Franklin County",4254,4398,3164,1090,170,129
"G1200390","2010","Florida","12","120","Gadsden County","039","0390","Gadsden County",16952,2554,12437,4515,6067,2873
"G1200410","2010","Florida","12","120","Gilchrist County","041","0410","Gilchrist County",6121,1186,5131,990,96,51
"G1200430","2010","Florida","12","120","Glades County","043","0430","Glades County",4533,2446,3524,1009,174,109
"G1200450","2010","Florida","12","120","Gulf County","045","0450","Gulf County",5335,3775,3988,1347,361,201
"G1200470","2010","Florida","12","120","Hamilton County","047","0470","Hamilton County",4617,1161,3434,1183,798,523
"G1200490","2010","Florida","12","120","Hardee County","049","0490","Hardee County",8245,1477,5733,2512,268,250
"G1200510","2010","Florida","12","120","Hendry County","051","0510","Hendry County",12025,2539,8324,3701,893,621
"G1200530","2010","Florida","12","120","Hernando County","053","0530","Hernando County",71745,12759,57774,13971,1956,1124
"G1200550","2010","Florida","12","120","Highlands County","055","0550","Highlands County",42604,12782,32830,9774,1750,1420
"G1200570","2010","Florida","12","120","Hillsborough County","057","0570","Hillsborough County",474030,62062,288819,185211,30448,44488
"G1200590","2010","Florida","12","120","Holmes County","059","0590","Holmes County",7354,1287,5710,1644,86,65
"G1200610","2010","Florida","12","120","Indian River County","061","0610","Indian River County",60176,16170,45026,15150,2027,2135
"G1200630","2010","Florida","12","120","Jackson County","063","0630","Jackson County",17417,3586,12880,4537,2600,1366
"G1200650","2010","Florida","12","120","Jefferson County","065","0650","Jefferson County",5646,986,4366,1280,1232,599
"G1200670","2010","Florida","12","120","Lafayette County","067","0670","Lafayette County",2580,748,1955,625,75,39
"G1200690","2010","Florida","12","120","Lake County","069","0690","Lake County",121289,23707,92802,28487,5331,4392
"G1200710","2010","Florida","12","120","Lee County","071","0710","Lee County",259818,111281,184477,75341,7556,8874
"G1200730","2010","Florida","12","120","Leon County","073","0730","Leon County",110945,13191,60393,50552,11621,19975
"G1200750","2010","Florida","12","120","Levy County","075","0750","Levy County",16404,3719,13155,3249,834,487
"G1200770","2010","Florida","12","120","Liberty County","077","0770","Liberty County",2525,832,1909,616,162,65
"G1200790","2010","Florida","12","120","Madison County","079","0790","Madison County",6985,1496,5187,1798,1522,943
"G1200810","2010","Florida","12","120","Manatee County","081","0810","Manatee County",135729,36961,96818,38911,3942,5498
"G1200830","2010","Florida","12","120","Marion County","083","0830","Marion County",137726,26324,105075,32651,7844,5866
"G1200850","2010","Florida","12","120","Martin County","085","0850","Martin County",63899,14232,49196,14703,1091,1228
"G1200860","2010","Florida","12","120","Miami-Dade County","086","0860","Miami-Dade County",867352,122083,483874,383478,69373,80774
"G1200870","2010","Florida","12","120","Monroe County","087","0870","Monroe County",32629,20135,18501,14128,439,1001
"G1200890","2010","Florida","12","120","Nassau County","089","0890","Nassau County",28794,6215,22449,6345,1162,580
"G1200910","2010","Florida","12","120","Okaloosa County","091","0910","Okaloosa County",72379,20028,47095,25284,2720,3448
"G1200930","2010","Florida","12","120","Okeechobee County","093","0930","Okeechobee County",14013,4496,10184,3829,357,309
"G1200950","2010","Florida","12","120","Orange County","095","0950","Orange County",421847,65992,243950,177897,34503,45866
"G1200970","2010","Florida","12","120","Osceola County","097","0970","Osceola County",90603,37567,58541,32062,5551,3810
"G1200990","2010","Florida","12","120","Palm Beach County","099","0990","Palm Beach County",544227,120367,388493,155734,34049,37463
"G1201010","2010","Florida","12","120","Pasco County","101","1010","Pasco County",189612,39316,146239,43373,4369,2529
"G1201030","2010","Florida","12","120","Pinellas County","103","1030","Pinellas County",415876,87758,280458,135418,13860,21240
"G1201050","2010","Florida","12","120","Polk County","105","1050","Polk County",227485,53729,160442,67043,14419,14926
"G1201070","2010","Florida","12","120","Putnam County","107","1070","Putnam County",29409,7928,22333,7076,2167,1938
"G1201090","2010","Florida","12","120","St. Johns County","109","1090","St. Johns County",75338,14492,57862,17476,2262,1350
"G1201110","2010","Florida","12","120","St. Lucie County","111","1110","St. Lucie County",108523,28506,80766,27757,9636,7564
"G1201130","2010","Florida","12","120","Santa Rosa County","113","1130","Santa Rosa County",56910,7850,43453,13457,1453,880
"G1201150","2010","Florida","12","120","Sarasota County","115","1150","Sarasota County",175746,52667,131759,43987,2961,3362
"G1201170","2010","Florida","12","120","Seminole County","117","1170","Seminole County",164706,16601,109499,55207,7806,9346
"G1201190","2010","Florida","12","120","Sumter County","119","1190","Sumter County",41361,11665,37085,4276,1138,546
"G1201210","2010","Florida","12","120","Suwannee County","121","1210","Suwannee County",15953,3211,12003,3950,925,676
"G1201230","2010","Florida","12","120","Taylor County","123","1230","Taylor County",7920,3084,6059,1861,626,543
