GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BFU001,BFU002,BGM001
"G2101030","1930","Kentucky","210","Henry","1030","Henry",730,554,3211
"G2101050","1930","Kentucky","210","Hickman","1050","Hickman",358,261,2069
"G2101070","1930","Kentucky","210","Hopkins","1070","Hopkins",2785,3624,8941
"G2101090","1930","Kentucky","210","Jackson","1090","Jackson",92,106,2059
"G2101110","1930","Kentucky","210","Jefferson","1110","Jefferson",37505,49042,74171
"G2101130","1930","Kentucky","210","Jessamine","1130","Jessamine",797,892,2949
"G2101150","1930","Kentucky","210","Johnson","1150","Johnson",683,1374,4405
"G2101170","1930","Kentucky","210","Kenton","1170","Kenton",11948,10671,19697
"G2101190","1930","Kentucky","210","Knott","1190","Knott",138,505,2601
"G2101210","1930","Kentucky","210","Knox","1210","Knox",1122,1225,5199
"G2101230","1930","Kentucky","210","Larue","1230","Larue",300,269,2131
"G2101250","1930","Kentucky","210","Laurel","1250","Laurel",582,670,4248
"G2101270","1930","Kentucky","210","Lawrence","1270","Lawrence",378,391,3305
"G2101290","1930","Kentucky","210","Lee","1290","Lee",274,439,1919
"G2101310","1930","Kentucky","210","Leslie","1310","Leslie",53,67,1896
"G2101330","1930","Kentucky","210","Letcher","1330","Letcher",616,4255,6654
"G2101350","1930","Kentucky","210","Lewis","1350","Lewis",419,488,3162
"G2101370","1930","Kentucky","210","Lincoln","1370","Lincoln",688,588,3965
"G2101390","1930","Kentucky","210","Livingston","1390","Livingston",353,294,2051
"G2101410","1930","Kentucky","210","Logan","1410","Logan",885,850,5254
"G2101430","1930","Kentucky","210","Lyon","1430","Lyon",258,339,1700
"G2101450","1930","Kentucky","210","McCracken","1450","Mccracken",3709,5713,10837
"G2101470","1930","Kentucky","210","McCreary","1470","Mccreary",467,1193,2777
"G2101490","1930","Kentucky","210","McLean","1490","Mclean",620,481,2606
"G2101510","1930","Kentucky","210","Madison","1510","Madison",1293,1413,6266
"G2101530","1930","Kentucky","210","Magoffin","1530","Magoffin",211,272,3043
"G2101550","1930","Kentucky","210","Marion","1550","Marion",654,682,3238
"G2101570","1930","Kentucky","210","Marshall","1570","Marshall",395,338,3020
"G2101590","1930","Kentucky","210","Martin","1590","Martin",244,260,1501
"G2101610","1930","Kentucky","210","Mason","1610","Mason",1519,1617,4525
"G2101630","1930","Kentucky","210","Meade","1630","Meade",240,229,1817
"G2101650","1930","Kentucky","210","Menifee","1650","Menifee",44,37,976
"G2101670","1930","Kentucky","210","Mercer","1670","Mercer",818,766,3434
"G2101690","1930","Kentucky","210","Metcalfe","1690","Metcalfe",95,64,2211
"G2101710","1930","Kentucky","210","Monroe","1710","Monroe",235,205,2766
"G2101730","1930","Kentucky","210","Montgomery","1730","Montgomery",830,786,2821
"G2101750","1930","Kentucky","210","Morgan","1750","Morgan",160,226,3000
"G2101770","1930","Kentucky","210","Muhlenberg","1770","Muhlenberg",2208,3554,8146
"G2101790","1930","Kentucky","210","Nelson","1790","Nelson",799,681,3501
"G2101810","1930","Kentucky","210","Nicholas","1810","Nicholas",456,300,2250
"G2101830","1930","Kentucky","210","Ohio","1830","Ohio",1271,1286,5703
"G2101850","1930","Kentucky","210","Oldham","1850","Oldham",513,498,1805
"G2101870","1930","Kentucky","210","Owen","1870","Owen",365,291,2683
"G2101890","1930","Kentucky","210","Owsley","1890","Owsley",46,52,1447
"G2101910","1930","Kentucky","210","Pendleton","1910","Pendleton",471,394,2733
"G2101930","1930","Kentucky","210","Perry","1930","Perry",1116,4696,7734
"G2101950","1930","Kentucky","210","Pike","1950","Pike",1628,5266,11726
"G2101970","1930","Kentucky","210","Powell","1970","Powell",169,159,1206
"G2101990","1930","Kentucky","210","Pulaski","1990","Pulaski",1444,1236,7469
"G2102010","1930","Kentucky","210","Robertson","2010","Robertson",100,61,880
"G2102030","1930","Kentucky","210","Rockcastle","2030","Rockcastle",453,436,3042
"G2102050","1930","Kentucky","210","Rowan","2050","Rowan",371,482,2165
"G2102070","1930","Kentucky","210","Russell","2070","Russell",179,138,2458
"G2102090","1930","Kentucky","210","Scott","2090","Scott",965,967,3465
"G2102110","1930","Kentucky","210","Shelby","2110","Shelby",824,994,4221
"G2102130","1930","Kentucky","210","Simpson","2130","Simpson",475,427,2717
"G2102150","1930","Kentucky","210","Spencer","2150","Spencer",174,193,1500
"G2102170","1930","Kentucky","210","Taylor","2170","Taylor",458,398,2788
"G2102190","1930","Kentucky","210","Todd","2190","Todd",585,608,3321
"G2102210","1930","Kentucky","210","Trigg","2210","Trigg",366,272,2802
"G2102230","1930","Kentucky","210","Trimble","2230","Trimble",104,102,1271
"G2102250","1930","Kentucky","210","Union","2250","Union",1260,1222,3896
"G2102270","1930","Kentucky","210","Warren","2270","Warren",2130,2205,8001
"G2102290","1930","Kentucky","210","Washington","2290","Washington",336,318,2718
"G2102310","1930","Kentucky","210","Wayne","2310","Wayne",317,342,3236
"G2102330","1930","Kentucky","210","Webster","2330","Webster",1709,1682,5102
"G2102350","1930","Kentucky","210","Whitley","2350","Whitley",1706,2008,6114
"G2102370","1930","Kentucky","210","Wolfe","2370","Wolfe",117,115,1569
"G2102390","1930","Kentucky","210","Woodford","2390","Woodford",745,630,2684
"G2200010","1930","Louisiana","220","Acadia","0010","Acadia",2492,2077,8363
"G2200030","1930","Louisiana","220","Allen","0030","Allen",692,1537,3426
"G2200050","1930","Louisiana","220","Ascension","0050","Ascension",1188,1070,4190
"G2200070","1930","Louisiana","220","Assumption","0070","Assumption",1200,710,3565
"G2200090","1930","Louisiana","220","Avoyelles","0090","Avoyelles",984,1047,7534
"G2200110","1930","Louisiana","220","Beauregard","0110","Beauregard",694,1171,3226
"G2200130","1930","Louisiana","220","Bienville","0130","Bienville",573,881,5013
"G2200150","1930","Louisiana","220","Bossier","0150","Bossier",613,1300,6589
"G2200170","1930","Louisiana","220","Caddo","0170","Caddo",9875,13573,29086
"G2200190","1930","Louisiana","220","Calcasieu","0190","Calcasieu",3895,4104,9391
"G2200210","1930","Louisiana","220","Caldwell","0210","Caldwell",345,592,2195
"G2200230","1930","Louisiana","220","Cameron","0230","Cameron",199,232,1248
"G2200250","1930","Louisiana","220","Catahoula","0250","Catahoula",276,521,2704
"G2200270","1930","Louisiana","220","Claiborne","0270","Claiborne",790,1100,6969
"G2200290","1930","Louisiana","220","Concordia","0290","Concordia",367,1029,3318
"G2200310","1930","Louisiana","220","De Soto","0310","De Soto",1019,1025,7041
"G2200330","1930","Louisiana","220","East Baton Rouge","0330","East Baton Rouge",5595,7674,15571
"G2200350","1930","Louisiana","220","East Carroll","0350","East Carroll",445,676,4070
"G2200370","1930","Louisiana","220","East Feliciana","0370","East Feliciana",319,489,3172
"G2200390","1930","Louisiana","220","Evangeline","0390","Evangeline",450,695,5685
"G2200410","1930","Louisiana","220","Franklin","0410","Franklin",364,717,6744
"G2200430","1930","Louisiana","220","Grant","0430","Grant",468,1206,3419
"G2200450","1930","Louisiana","220","Iberia","0450","Iberia",1890,1959,6079
"G2200470","1930","Louisiana","220","Iberville","0470","Iberville",1710,2587,5701
"G2200490","1930","Louisiana","220","Jackson","0490","Jackson",317,932,2847
"G2200510","1930","Louisiana","220","Jefferson","0510","Jefferson",3860,4753,8685
"G2200530","1930","Louisiana","220","Jefferson Davis","0530","Jefferson Davis",1248,994,4338
"G2200550","1930","Louisiana","220","Lafayette","0550","Lafayette",2491,1979,7906
"G2200570","1930","Louisiana","220","Lafourche","0570","Lafourche",1899,1720,6419
"G2200590","1930","Louisiana","220","La Salle","0590","La Salle",382,1463,2579
"G2200610","1930","Louisiana","220","Lincoln","0610","Lincoln",858,794,4791
"G2200630","1930","Louisiana","220","Livingston","0630","Livingston",280,762,3678
"G2200650","1930","Louisiana","220","Madison","0650","Madison",343,815,3530
"G2200670","1930","Louisiana","220","Morehouse","0670","Morehouse",756,1351,5546
"G2200690","1930","Louisiana","220","Natchitoches","0690","Natchitoches",1170,1689,8561
"G2200710","1930","Louisiana","220","Orleans","0710","Orleans",30490,79340,99990
"G2200730","1930","Louisiana","220","Ouachita","0730","Ouachita",3148,7038,11683
"G2200750","1930","Louisiana","220","Plaquemines","0750","Plaquemines",632,697,2008
"G2200770","1930","Louisiana","220","Pointe Coupee","0770","Pointe Coupee",336,1463,4772
"G2200790","1930","Louisiana","220","Rapides","0790","Rapides",3657,6099,14054
"G2200810","1930","Louisiana","220","Red River","0810","Red River",233,452,3754
"G2200830","1930","Louisiana","220","Richland","0830","Richland",548,949,5912
"G2200850","1930","Louisiana","220","Sabine","0850","Sabine",552,1447,4892
"G2200870","1930","Louisiana","220","St Bernard","0870","St Bernard",546,589,1319
"G2200890","1930","Louisiana","220","St Charles","0890","St Charles",1054,1290,2401
"G2200910","1930","Louisiana","220","St Helena","0910","St Helena",79,138,1699
"G2200930","1930","Louisiana","220","St James","0930","St James",967,1448,3257
"G2200950","1930","Louisiana","220","St John The Baptist","0950","St John The Baptist",990,1195,2788
"G2200970","1930","Louisiana","220","St Landry","0970","St Landry",2186,2475,12036
"G2200990","1930","Louisiana","220","St Martin","0990","St Martin",1296,587,4351
"G2201010","1930","Louisiana","220","St Mary","1010","St Mary",2294,2253,6473
"G2201030","1930","Louisiana","220","St Tammany","1030","St Tammany",1591,2038,4818
"G2201050","1930","Louisiana","220","Tangipahoa","1050","Tangipahoa",1635,2544,9701
"G2201070","1930","Louisiana","220","Tensas","1070","Tensas",321,523,3944
"G2201090","1930","Louisiana","220","Terrebonne","1090","Terrebonne",2185,2384,6112
"G2201110","1930","Louisiana","220","Union","1110","Union",488,595,4377
"G2201130","1930","Louisiana","220","Vermilion","1130","Vermilion",1358,1128,7044
"G2201150","1930","Louisiana","220","Vernon","1150","Vernon",593,1809,4284
"G2201170","1930","Louisiana","220","Washington","1170","Washington",1247,2739,6454
"G2201190","1930","Louisiana","220","Webster","1190","Webster",1161,1860,6465
"G2201210","1930","Louisiana","220","West Baton Rouge","1210","West Baton Rouge",519,631,2358
"G2201230","1930","Louisiana","220","West Carroll","1230","West Carroll",209,422,2893
"G2201250","1930","Louisiana","220","West Feliciana","1250","West Feliciana",84,464,2175
"G2201270","1930","Louisiana","220","Winn","1270","Winn",625,1029,3187
"G2300010","1930","Maine","230","Androscoggin","0010","Androscoggin",6314,8631,12643
"G2300030","1930","Maine","230","Aroostook","0030","Aroostook",5660,4402,16088
"G2300050","1930","Maine","230","Cumberland","0050","Cumberland",14352,16259,26687
"G2300070","1930","Maine","230","Franklin","0070","Franklin",2024,1556,4645
"G2300090","1930","Maine","230","Hancock","0090","Hancock",5083,2115,8301
"G2300110","1930","Maine","230","Kennebec","0110","Kennebec",6688,6382,14644
"G2300130","1930","Maine","230","Knox","0130","Knox",3887,2449,7344
"G2300150","1930","Maine","230","Lincoln","0150","Lincoln",2001,711,4394
"G2300170","1930","Maine","230","Oxford","0170","Oxford",3910,3451,8774
"G2300190","1930","Maine","230","Penobscot","0190","Penobscot",10062,7763,19908
"G2300210","1930","Maine","230","Piscataquis","0210","Piscataquis",2295,1505,4537
"G2300230","1930","Maine","230","Sagadahoc","0230","Sagadahoc",2329,1510,4399
"G2300250","1930","Maine","230","Somerset","0250","Somerset",3732,3077,9140
"G2300270","1930","Maine","230","Waldo","0270","Waldo",2189,1082,5364
"G2300290","1930","Maine","230","Washington","0290","Washington",5410,2361,9289
"G2300310","1930","Maine","230","York","0310","York",9027,7173,16831
"G2400010","1930","Maryland","240","Allegany","0010","Allegany",7784,9050,16758
"G2400030","1930","Maryland","240","Anne Arundel","0030","Anne Arundel",5154,3710,11249
"G2400050","1930","Maryland","240","Baltimore","0050","Baltimore",14655,8195,26095
"G2400090","1930","Maryland","240","Calvert","0090","Calvert",501,318,2017
"G2400110","1930","Maryland","240","Caroline","0110","Caroline",1361,1129,4374
"G2400130","1930","Maryland","240","Carroll","0130","Carroll",2925,2093,7940
"G2400150","1930","Maryland","240","Cecil","0150","Cecil",2063,2179,5729
"G2400170","1930","Maryland","240","Charles","0170","Charles",573,664,3265
"G2400190","1930","Maryland","240","Dorchester","0190","Dorchester",2646,2192,6380
"G2400210","1930","Maryland","240","Frederick","0210","Frederick",5001,3806,12326
"G2400230","1930","Maryland","240","Garrett","0230","Garrett",991,1227,4031
"G2400250","1930","Maryland","240","Harford","0250","Harford",2245,1942,7060
"G2400270","1930","Maryland","240","Howard","0270","Howard",1083,925,3518
"G2400290","1930","Maryland","240","Kent","0290","Kent",1520,1070,3552
"G2400310","1930","Maryland","240","Montgomery","0310","Montgomery",6268,2999,11318
"G2400330","1930","Maryland","240","Prince Georges","0330","Prince Georges",6980,3433,13297
"G2400350","1930","Maryland","240","Queen Anne's","0350","Queen Anne's",1090,897,3479
"G2400370","1930","Maryland","240","St Mary's","0370","St Mary's",793,684,2976
"G2400390","1930","Maryland","240","Somerset","0390","Somerset",2584,1474,5617
"G2400410","1930","Maryland","240","Talbot","0410","Talbot",1942,1467,4650
"G2400430","1930","Maryland","240","Washington","0430","Washington",6157,6796,14727
"G2400450","1930","Maryland","240","Wicomico","0450","Wicomico",3241,2397,7689
"G2400470","1930","Maryland","240","Worcester","0470","Worcester",1680,1379,5333
"G2405100","1930","Maryland","240","Baltimore City","5100","Baltimore City",97465,91897,162737
"G2500010","1930","Massachusetts","250","Barnstable","0010","Barnstable",6225,2557,8919
"G2500030","1930","Massachusetts","250","Berkshire","0030","Berkshire",12737,15296,24686
"G2500050","1930","Massachusetts","250","Bristol","0050","Bristol",33048,50097,59201
"G2500070","1930","Massachusetts","250","Dukes","0070","Dukes",1005,336,1403
"G2500090","1930","Massachusetts","250","Essex","0090","Essex",53860,66426,88634
"G2500110","1930","Massachusetts","250","Franklin","0110","Franklin",5271,4716,10855
"G2500130","1930","Massachusetts","250","Hampden","0130","Hampden",30059,48622,51857
"G2500150","1930","Massachusetts","250","Hampshire","0150","Hampshire",7205,6817,13941
"G2500170","1930","Massachusetts","250","Middlesex","0170","Middlesex",101310,117223,165769
"G2500190","1930","Massachusetts","250","Nantucket","0190","Nantucket",672,337,1019
"G2500210","1930","Massachusetts","250","Norfolk","0210","Norfolk",41020,29565,60220
"G2500230","1930","Massachusetts","250","Plymouth","0230","Plymouth",22858,17602,34329
"G2500250","1930","Massachusetts","250","Suffolk","0250","Suffolk",54330,143421,103141
"G2500270","1930","Massachusetts","250","Worcester","0270","Worcester",46019,62855,79248
"G2600010","1930","Michigan","260","Alcona","0010","Alcona",240,100,1151
"G2600030","1930","Michigan","260","Alger","0030","Alger",705,548,1769
"G2600050","1930","Michigan","260","Allegan","0050","Allegan",3293,1598,10157
"G2600070","1930","Michigan","260","Alpena","0070","Alpena",2150,872,4075
"G2600090","1930","Michigan","260","Antrim","0090","Antrim",885,433,2511
"G2600110","1930","Michigan","260","Arenac","0110","Arenac",407,191,1822
"G2600130","1930","Michigan","260","Baraga","0130","Baraga",654,542,1888
"G2600150","1930","Michigan","260","Barry","0150","Barry",2114,931,5856
"G2600170","1930","Michigan","260","Bay","0170","Bay",9016,3832,15620
"G2600190","1930","Michigan","260","Benzie","0190","Benzie",729,387,1734
"G2600210","1930","Michigan","260","Berrien","0210","Berrien",9674,5683,20210
"G2600230","1930","Michigan","260","Branch","0230","Branch",2654,1126,6829
"G2600250","1930","Michigan","260","Calhoun","0250","Calhoun",12160,7289,21726
"G2600270","1930","Michigan","260","Cass","0270","Cass",2089,1094,5779
"G2600290","1930","Michigan","260","Charlevoix","0290","Charlevoix",1342,571,2964
"G2600310","1930","Michigan","260","Cheboygan","0310","Cheboygan",1263,502,2779
"G2600330","1930","Michigan","260","Chippewa","0330","Chippewa",2173,1890,5125
"G2600350","1930","Michigan","260","Clare","0350","Clare",548,266,1780
"G2600370","1930","Michigan","260","Clinton","0370","Clinton",1915,734,6262
"G2600390","1930","Michigan","260","Crawford","0390","Crawford",384,240,770
"G2600410","1930","Michigan","260","Delta","0410","Delta",3321,2466,6622
"G2600430","1930","Michigan","260","Dickinson","0430","Dickinson",3723,2481,6424
"G2600450","1930","Michigan","260","Eaton","0450","Eaton",3630,1700,8765
"G2600470","1930","Michigan","260","Emmet","0470","Emmet",1738,929,3606
"G2600490","1930","Michigan","260","Genesee","0490","Genesee",29749,16790,45414
"G2600510","1930","Michigan","260","Gladwin","0510","Gladwin",358,178,1711
"G2600530","1930","Michigan","260","Gogebic","0530","Gogebic",3171,2573,6233
"G2600550","1930","Michigan","260","Grand Traverse","0550","Grand Traverse",2191,1040,4547
"G2600570","1930","Michigan","260","Gratiot","0570","Gratiot",2493,1497,7640
"G2600590","1930","Michigan","260","Hillsdale","0590","Hillsdale",2715,1307,7716
"G2600610","1930","Michigan","260","Houghton","0610","Houghton",4865,5067,10971
"G2600630","1930","Michigan","260","Huron","0630","Huron",1944,944,7086
"G2600650","1930","Michigan","260","Ingham","0650","Ingham",16825,9784,27874
"G2600670","1930","Michigan","260","Ionia","0670","Ionia",3781,1921,8753
"G2600690","1930","Michigan","260","Iosco","0690","Iosco",782,339,1868
"G2600710","1930","Michigan","260","Iron","0710","Iron",1896,1704,4134
