GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA1990,B21AB1990,B21AC1990,B21AD1990,B21AE1990,B21AF1990,B21AG1990,B21AH1990,B21AI1990,B21AJ1990
"G4804130","1990","Texas","48","480","Schleicher County","413","4130","Schleicher County",970,13,1,462,,1108,14,2,420,
"G4804150","1990","Texas","48","480","Scurry County","415","4150","Scurry County",6905,605,34,1969,,7208,274,28,1611,
"G4804170","1990","Texas","48","480","Shackelford County","417","4170","Shackelford County",1520,4,6,83,,1605,8,3,87,
"G4804190","1990","Texas","48","480","Shelby County","419","4190","Shelby County",8133,2180,23,127,,8914,2547,13,97,
"G4804210","1990","Texas","48","480","Sherman County","421","4210","Sherman County",1401,4,6,13,,1415,0,6,13,
"G4804230","1990","Texas","48","480","Smith County","423","4230","Smith County",54643,14858,248,3025,,59033,16714,272,2516,
"G4804250","1990","Texas","48","480","Somervell County","425","4250","Somervell County",2423,5,19,265,,2426,5,15,202,
"G4804270","1990","Texas","48","480","Starr County","427","4270","Starr County",12233,12,22,7660,,12834,13,9,7735,
"G4804290","1990","Texas","48","480","Stephens County","429","4290","Stephens County",3900,120,16,281,,4287,132,14,260,
"G4804310","1990","Texas","48","480","Sterling County","431","4310","Sterling County",612,0,4,86,,632,0,5,99,
"G4804330","1990","Texas","48","480","Stonewall County","433","4330","Stonewall County",918,42,0,15,,980,47,2,9,
"G4804350","1990","Texas","48","480","Sutton County","435","4350","Sutton County",1521,2,5,473,,1604,0,11,519,
"G4804370","1990","Texas","48","480","Swisher County","437","4370","Swisher County",2742,175,9,1075,,2960,165,17,990,
"G4804390","1990","Texas","48","480","Tarrant County","439","4390","Tarrant County",452476,67212,2823,56269,,465025,73528,2728,50042,
"G4804410","1990","Texas","48","480","Taylor County","441","4410","Taylor County",48600,3711,226,5665,,51637,3836,224,5756,
"G4804430","1990","Texas","48","480","Terrell County","443","4430","Terrell County",616,0,2,119,,573,1,3,96,
"G4804450","1990","Texas","48","480","Terry County","445","4450","Terry County",4912,212,19,1265,,5290,237,19,1264,
"G4804470","1990","Texas","48","480","Throckmorton County","447","4470","Throckmorton County",849,0,1,56,,929,0,3,42,
"G4804490","1990","Texas","48","480","Titus County","449","4490","Titus County",8916,1490,47,1232,,9748,1739,60,777,
"G4804510","1990","Texas","48","480","Tom Green County","451","4510","Tom Green County",38386,2088,204,7044,,41147,2048,169,7372,
"G4804530","1990","Texas","48","480","Travis County","453","4530","Travis County",211335,30437,1080,45404,,211414,32736,1009,42992,
"G4804550","1990","Texas","48","480","Trinity County","455","4550","Trinity County",4669,758,8,99,,4950,887,16,58,
"G4804570","1990","Texas","48","480","Tyler County","457","4570","Tyler County",7087,951,22,30,,7463,1043,24,26,
"G4804590","1990","Texas","48","480","Upshur County","459","4590","Upshur County",13213,1786,57,173,,13863,2095,64,119,
"G4804610","1990","Texas","48","480","Upton County","461","4610","Upton County",1725,42,9,425,,1762,52,11,421,
"G4804630","1990","Texas","48","480","Uvalde County","463","4630","Uvalde County",7255,26,22,3954,,7823,21,27,4212,
"G4804650","1990","Texas","48","480","Val Verde County","465","4650","Val Verde County",13340,422,64,5365,,13354,335,62,5779,
"G4804670","1990","Texas","48","480","Van Zandt County","467","4670","Van Zandt County",17135,678,76,611,,18216,773,79,376,
"G4804690","1990","Texas","48","480","Victoria County","469","4690","Victoria County",28814,2296,105,4967,,30437,2610,103,5029,
"G4804710","1990","Texas","48","480","Walker County","471","4710","Walker County",19736,8115,133,2384,,15210,4219,54,1066,
"G4804730","1990","Texas","48","480","Waller County","473","4730","Waller County",6501,4093,17,879,,6486,4703,11,700,
"G4804750","1990","Texas","48","480","Ward County","475","4750","Ward County",4917,220,42,1355,,4988,237,33,1323,
"G4804770","1990","Texas","48","480","Washington County","477","4770","Washington County",9551,2619,25,479,,10231,2844,21,384,
"G4804790","1990","Texas","48","480","Webb County","479","4790","Webb County",45016,91,103,18717,,48641,65,98,20508,
"G4804810","1990","Texas","48","480","Wharton County","481","4810","Wharton County",14277,2892,18,2311,,14850,3416,20,2171,
"G4804830","1990","Texas","48","480","Wheeler County","483","4830","Wheeler County",2565,66,25,135,,2859,88,17,124,
"G4804850","1990","Texas","48","480","Wichita County","485","4850","Wichita County",50129,5365,443,4009,,52298,5856,460,3818,
"G4804870","1990","Texas","48","480","Wilbarger County","487","4870","Wilbarger County",5806,717,40,900,,6204,632,40,782,
"G4804890","1990","Texas","48","480","Willacy County","489","4890","Willacy County",6663,38,16,1843,,7157,41,13,1934,
"G4804910","1990","Texas","48","480","Williamson County","491","4910","Williamson County",59916,3353,246,5167,,61998,3508,262,5101,
"G4804930","1990","Texas","48","480","Wilson County","493","4930","Wilson County",9772,114,18,1371,,9880,128,27,1340,
"G4804950","1990","Texas","48","480","Winkler County","495","4950","Winkler County",3014,85,25,1137,,3170,82,23,1090,
"G4804970","1990","Texas","48","480","Wise County","497","4970","Wise County",16235,271,100,873,,16315,119,110,656,
"G4804990","1990","Texas","48","480","Wood County","499","4990","Wood County",12660,1101,59,299,,13703,1301,50,207,
"G4805010","1990","Texas","48","480","Yoakum County","501","5010","Yoakum County",3115,42,15,1254,,3185,44,16,1115,
"G4805030","1990","Texas","48","480","Young County","503","5030","Young County",8126,134,30,403,,8897,134,32,370,
"G4805050","1990","Texas","48","480","Zapata County","505","5050","Zapata County",3256,0,6,1298,,3424,1,3,1291,
"G4805070","1990","Texas","48","480","Zavala County","507","5070","Zavala County",3167,282,4,2688,,3276,14,12,2719,
"G4900010","1990","Utah","49","490","Beaver County","001","0010","Beaver County",2264,1,26,42,,2383,4,13,32,
"G4900030","1990","Utah","49","490","Box Elder County","003","0030","Box Elder County",17320,8,187,688,,17413,11,204,654,
"G4900050","1990","Utah","49","490","Cache County","005","0050","Cache County",33282,146,252,1576,,33269,71,295,1292,
"G4900070","1990","Utah","49","490","Carbon County","007","0070","Carbon County",9244,35,68,487,,9816,27,82,469,
"G4900090","1990","Utah","49","490","Daggett County","009","0090","Daggett County",342,0,6,4,,332,0,3,3,
"G4900110","1990","Utah","49","490","Davis County","011","0110","Davis County",89529,1491,565,2921,,88862,864,549,3160,
"G4900130","1990","Utah","49","490","Duchesne County","013","0130","Duchesne County",5984,5,317,79,,5823,5,347,85,
"G4900150","1990","Utah","49","490","Emery County","015","0150","Emery County",5154,4,22,88,,4973,0,22,69,
"G4900170","1990","Utah","49","490","Garfield County","017","0170","Garfield County",1990,1,34,6,,1900,0,39,10,
"G4900190","1990","Utah","49","490","Grand County","019","0190","Grand County",3077,5,99,33,,3264,2,104,36,
"G4900210","1990","Utah","49","490","Iron County","021","0210","Iron County",9903,33,306,100,,10019,10,329,89,
"G4900230","1990","Utah","49","490","Juab County","023","0230","Juab County",2818,2,44,23,,2862,0,41,27,
"G4900250","1990","Utah","49","490","Kane County","025","0250","Kane County",2531,2,38,34,,2501,3,39,21,
"G4900270","1990","Utah","49","490","Millard County","027","0270","Millard County",5422,1,89,193,,5376,1,95,156,
"G4900290","1990","Utah","49","490","Morgan County","029","0290","Morgan County",2750,4,1,25,,2712,3,7,26,
"G4900310","1990","Utah","49","490","Piute County","031","0310","Piute County",647,0,5,0,,620,0,4,1,
"G4900330","1990","Utah","49","490","Rich County","033","0330","Rich County",867,1,0,11,,837,0,1,8,
"G4900350","1990","Utah","49","490","Salt Lake County","035","0350","Salt Lake County",333804,3323,3066,19868,,341337,2340,3045,19173,
"G4900370","1990","Utah","49","490","San Juan County","037","0370","San Juan County",2792,6,3320,127,,2709,5,3539,123,
"G4900390","1990","Utah","49","490","Sanpete County","039","0390","Sanpete County",7594,11,61,314,,7945,0,70,264,
"G4900410","1990","Utah","49","490","Sevier County","041","0410","Sevier County",7440,3,139,58,,7542,3,179,67,
"G4900430","1990","Utah","49","490","Summit County","043","0430","Summit County",7823,8,34,66,,7481,10,32,64,
"G4900450","1990","Utah","49","490","Tooele County","045","0450","Tooele County",12266,129,186,865,,12081,99,205,770,
"G4900470","1990","Utah","49","490","Uintah County","047","0470","Uintah County",9693,6,1120,172,,9844,3,1215,158,
"G4900490","1990","Utah","49","490","Utah County","049","0490","Utah County",125255,237,909,3880,,128341,137,1004,3827,
"G4900510","1990","Utah","49","490","Wasatch County","051","0510","Wasatch County",4976,1,38,43,,4961,2,30,38,
"G4900530","1990","Utah","49","490","Washington County","053","0530","Washington County",23171,49,320,285,,24031,17,386,301,
"G4900550","1990","Utah","49","490","Wayne County","055","0550","Wayne County",1092,1,23,7,,1031,0,17,6,
"G4900570","1990","Utah","49","490","Weber County","057","0570","Weber County",72010,1326,543,4067,,74540,1120,569,4155,
"G5000010","1990","Vermont","50","500","Addison County","001","0010","Addison County",16200,62,43,114,,16306,71,34,123,
"G5000030","1990","Vermont","50","500","Bennington County","003","0030","Bennington County",17166,54,22,101,,18298,62,32,110,
"G5000050","1990","Vermont","50","500","Caledonia County","005","0050","Caledonia County",13493,32,57,38,,14114,22,43,47,
"G5000070","1990","Vermont","50","500","Chittenden County","007","0070","Chittenden County",62471,482,154,825,,66426,337,140,926,
"G5000090","1990","Vermont","50","500","Essex County","009","0090","Essex County",3127,11,7,8,,3229,2,11,10,
"G5000110","1990","Vermont","50","500","Franklin County","011","0110","Franklin County",19316,38,292,65,,19885,20,293,71,
"G5000130","1990","Vermont","50","500","Grand Isle County","013","0130","Grand Isle County",2651,10,7,5,,2617,5,16,7,
"G5000150","1990","Vermont","50","500","Lamoille County","015","0150","Lamoille County",9767,18,27,53,,9790,9,21,50,
"G5000170","1990","Vermont","50","500","Orange County","017","0170","Orange County",12994,23,42,40,,12941,23,25,61,
"G5000190","1990","Vermont","50","500","Orleans County","019","0190","Orleans County",11767,29,30,32,,12106,20,26,43,
"G5000210","1990","Vermont","50","500","Rutland County","021","0210","Rutland County",29859,94,35,128,,31780,58,35,153,
"G5000230","1990","Vermont","50","500","Washington County","023","0230","Washington County",26598,112,55,165,,27736,65,51,146,
"G5000250","1990","Vermont","50","500","Windham County","025","0250","Windham County",20015,78,39,162,,20997,79,35,183,
"G5000270","1990","Vermont","50","500","Windsor County","027","0270","Windsor County",26153,78,68,180,,27286,57,56,177,
"G5100010","1990","Virginia","51","510","Accomack County","001","0010","Accomack County",9797,5017,23,134,,10702,5921,17,92,
"G5100030","1990","Virginia","51","510","Albemarle County","003","0030","Albemarle County",28996,3280,28,905,,30268,3544,47,972,
"G5100050","1990","Virginia","51","510","Alleghany County","005","0050","Alleghany County",6357,171,4,20,,6435,158,9,22,
"G5100070","1990","Virginia","51","510","Amelia County","007","0070","Amelia County",2959,1369,4,9,,2974,1453,10,9,
"G5100090","1990","Virginia","51","510","Amherst County","009","0090","Amherst County",10813,2832,69,33,,11763,2926,59,83,
"G5100110","1990","Virginia","51","510","Appomattox County","011","0110","Appomattox County",4616,1328,6,1,,4843,1488,8,8,
"G5100130","1990","Virginia","51","510","Arlington County","013","0130","Arlington County",63686,8852,278,11179,,67187,9088,259,10407,
"G5100150","1990","Virginia","51","510","Augusta County","015","0150","Augusta County",26125,1349,29,109,,26309,657,19,80,
"G5100170","1990","Virginia","51","510","Bath County","017","0170","Bath County",2308,121,2,8,,2225,130,0,5,
"G5100190","1990","Virginia","51","510","Bedford County","019","0190","Bedford County",20842,1783,29,61,,21014,1829,31,67,
"G5100210","1990","Virginia","51","510","Bland County","021","0210","Bland County",3254,199,3,16,,3003,31,0,8,
"G5100230","1990","Virginia","51","510","Botetourt County","023","0230","Botetourt County",11815,659,7,54,,11930,462,8,57,
"G5100250","1990","Virginia","51","510","Brunswick County","025","0250","Brunswick County",3295,4611,5,11,,3310,4738,4,13,
"G5100270","1990","Virginia","51","510","Buchanan County","027","0270","Buchanan County",15397,42,12,65,,15710,21,14,72,
"G5100290","1990","Virginia","51","510","Buckingham County","029","0290","Buckingham County",3912,2791,7,10,,3652,2468,10,23,
"G5100310","1990","Virginia","51","510","Campbell County","031","0310","Campbell County",19991,3331,25,111,,20427,3545,19,123,
"G5100330","1990","Virginia","51","510","Caroline County","033","0330","Caroline County",5854,3551,88,37,,5832,3693,115,47,
"G5100350","1990","Virginia","51","510","Carroll County","035","0350","Carroll County",12991,50,12,54,,13389,59,12,27,
"G5100360","1990","Virginia","51","510","Charles City County","036","0360","Charles City County",920,1899,237,15,,880,2070,252,9,
"G5100370","1990","Virginia","51","510","Charlotte County","037","0370","Charlotte County",3643,2056,9,5,,3749,2207,9,10,
"G5100410","1990","Virginia","51","510","Chesterfield County","041","0410","Chesterfield County",87192,12748,239,2182,,89875,14448,248,2342,
"G5100430","1990","Virginia","51","510","Clarke County","043","0430","Clarke County",5435,519,10,25,,5549,535,4,24,
"G5100450","1990","Virginia","51","510","Craig County","045","0450","Craig County",2204,7,3,5,,2150,1,2,0,
"G5100470","1990","Virginia","51","510","Culpeper County","047","0470","Culpeper County",11005,2367,50,194,,11564,2416,37,158,
"G5100490","1990","Virginia","51","510","Cumberland County","049","0490","Cumberland County",2340,1428,5,15,,2425,1599,3,10,
"G5100510","1990","Virginia","51","510","Dickenson County","051","0510","Dickenson County",8588,30,7,10,,8931,38,6,10,
"G5100530","1990","Virginia","51","510","Dinwiddie County","053","0530","Dinwiddie County",6619,3632,19,51,,6729,3839,14,57,
"G5100570","1990","Virginia","51","510","Essex County","057","0570","Essex County",2525,1517,22,22,,2804,1753,24,22,
"G5100590","1990","Virginia","51","510","Fairfax County","059","0590","Fairfax County",329466,32918,1063,43570,,335933,30407,975,44252,
"G5100610","1990","Virginia","51","510","Fauquier County","061","0610","Fauquier County",21495,2760,64,237,,21162,2702,49,272,
"G5100630","1990","Virginia","51","510","Floyd County","063","0630","Floyd County",5770,138,8,18,,5894,154,8,15,
"G5100650","1990","Virginia","51","510","Fluvanna County","065","0650","Fluvanna County",4709,1389,11,18,,4813,1457,10,22,
"G5100670","1990","Virginia","51","510","Franklin County","067","0670","Franklin County",17422,2040,20,52,,17720,2191,21,83,
"G5100690","1990","Virginia","51","510","Frederick County","069","0690","Frederick County",22245,419,32,139,,22291,413,36,148,
"G5100710","1990","Virginia","51","510","Giles County","071","0710","Giles County",7806,146,5,14,,8238,138,3,16,
"G5100730","1990","Virginia","51","510","Gloucester County","073","0730","Gloucester County",13168,1547,36,123,,13280,1807,34,136,
"G5100750","1990","Virginia","51","510","Goochland County","075","0750","Goochland County",4937,1967,7,21,,4958,2243,9,21,
"G5100770","1990","Virginia","51","510","Grayson County","077","0770","Grayson County",7696,208,5,28,,8033,278,8,22,
"G5100790","1990","Virginia","51","510","Greene County","079","0790","Greene County",4781,311,4,15,,4798,353,9,26,
"G5100810","1990","Virginia","51","510","Greensville County","081","0810","Greensville County",1911,2298,4,10,,1989,2618,9,14,
"G5100830","1990","Virginia","51","510","Halifax County","083","0830","Halifax County",8503,5412,35,26,,9001,5981,44,31,
"G5100850","1990","Virginia","51","510","Hanover County","085","0850","Hanover County",27613,3121,80,149,,28827,3284,63,169,
"G5100870","1990","Virginia","51","510","Henrico County","087","0870","Henrico County",78761,19632,316,2502,,89692,24195,310,2473,
"G5100890","1990","Virginia","51","510","Henry County","089","0890","Henry County",21156,6319,32,120,,22373,6836,31,75,
"G5100910","1990","Virginia","51","510","Highland County","091","0910","Highland County",1303,1,0,0,,1327,2,0,2,
"G5100930","1990","Virginia","51","510","Isle of Wight County","093","0930","Isle of Wight County",8493,3736,27,44,,8482,4189,24,58,
"G5100950","1990","Virginia","51","510","James City County","095","0950","James City County",13685,3074,38,242,,14119,3386,31,284,
"G5100970","1990","Virginia","51","510","King and Queen County","097","0970","King and Queen County",1771,1266,32,9,,1802,1367,33,9,
"G5100990","1990","Virginia","51","510","King George County","099","0990","King George County",5365,1305,17,74,,5232,1429,20,85,
"G5101010","1990","Virginia","51","510","King William County","101","1010","King William County",3585,1548,114,21,,3766,1762,103,14,
"G5101030","1990","Virginia","51","510","Lancaster County","103","1030","Lancaster County",3537,1536,2,21,,4030,1753,4,13,
"G5101050","1990","Virginia","51","510","Lee County","105","1050","Lee County",11623,40,10,13,,12723,51,16,20,
"G5101070","1990","Virginia","51","510","Loudoun County","107","1070","Loudoun County",38422,2984,91,1317,,38673,3184,86,1372,
"G5101090","1990","Virginia","51","510","Louisa County","109","1090","Louisa County",7437,2551,27,23,,7533,2682,38,34,
"G5101110","1990","Virginia","51","510","Lunenburg County","111","1110","Lunenburg County",3432,2082,4,16,,3649,2210,7,19,
"G5101130","1990","Virginia","51","510","Madison County","113","1130","Madison County",5021,803,17,21,,5161,894,12,20,
"G5101150","1990","Virginia","51","510","Mathews County","115","1150","Mathews County",3435,531,8,15,,3705,644,3,7,
"G5101170","1990","Virginia","51","510","Mecklenburg County","117","1170","Mecklenburg County",8654,5332,11,41,,9272,5894,9,28,
"G5101190","1990","Virginia","51","510","Middlesex County","119","1190","Middlesex County",3129,1028,4,5,,3374,1103,2,8,
"G5101210","1990","Virginia","51","510","Montgomery County","121","1210","Montgomery County",35066,1423,31,1795,,32917,1418,33,1230,
"G5101250","1990","Virginia","51","510","Nelson County","125","1250","Nelson County",5024,1158,7,63,,5222,1248,8,48,
"G5101270","1990","Virginia","51","510","New Kent County","127","1270","New Kent County",4051,1086,71,32,,4027,1065,65,48,
"G5101310","1990","Virginia","51","510","Northampton County","131","1310","Northampton County",3240,2737,8,71,,3642,3298,8,57,
"G5101330","1990","Virginia","51","510","Northumberland County","133","1330","Northumberland County",3541,1407,4,8,,3847,1691,5,21,
"G5101350","1990","Virginia","51","510","Nottoway County","135","1350","Nottoway County",4314,3257,23,40,,4426,2898,12,23,
"G5101370","1990","Virginia","51","510","Orange County","137","1370","Orange County",8892,1454,13,36,,9341,1625,18,42,
"G5101390","1990","Virginia","51","510","Page County","139","1390","Page County",10349,228,8,46,,10792,214,16,37,
"G5101410","1990","Virginia","51","510","Patrick County","141","1410","Patrick County",7939,617,5,34,,8189,646,9,34,
"G5101430","1990","Virginia","51","510","Pittsylvania County","143","1430","Pittsylvania County",19956,7248,25,68,,20614,7671,20,53,
"G5101450","1990","Virginia","51","510","Powhatan County","145","1450","Powhatan County",6319,2246,21,33,,5635,1044,11,19,
"G5101470","1990","Virginia","51","510","Prince Edward County","147","1470","Prince Edward County",5275,2955,13,56,,5648,3310,16,47,
"G5101490","1990","Virginia","51","510","Prince George County","149","1490","Prince George County",9649,4381,57,468,,8619,3591,43,586,
"G5101530","1990","Virginia","51","510","Prince William County","153","1530","Prince William County",92186,12741,384,5048,,87523,12337,334,5133,
"G5101550","1990","Virginia","51","510","Pulaski County","155","1550","Pulaski County",15566,1034,16,47,,16787,970,26,50,
"G5101570","1990","Virginia","51","510","Rappahannock County","157","1570","Rappahannock County",3047,246,6,14,,3048,245,4,12,
"G5101590","1990","Virginia","51","510","Richmond County","159","1590","Richmond County",2426,1100,6,25,,2601,1094,2,19,
"G5101610","1990","Virginia","51","510","Roanoke County","161","1610","Roanoke County",36122,971,45,338,,40398,1050,29,379,
"G5101630","1990","Virginia","51","510","Rockbridge County","163","1630","Rockbridge County",8811,300,16,29,,8867,274,18,35,
"G5101650","1990","Virginia","51","510","Rockingham County","165","1650","Rockingham County",27497,491,26,240,,28663,378,23,164,
"G5101670","1990","Virginia","51","510","Russell County","167","1670","Russell County",13840,183,8,14,,14470,132,6,14,
"G5101690","1990","Virginia","51","510","Scott County","169","1690","Scott County",11124,73,9,8,,11906,70,8,6,
"G5101710","1990","Virginia","51","510","Shenandoah County","171","1710","Shenandoah County",14989,173,18,100,,16080,186,12,78,
"G5101730","1990","Virginia","51","510","Smyth County","173","1730","Smyth County",15087,352,13,36,,16509,308,21,44,
"G5101750","1990","Virginia","51","510","Southampton County","175","1750","Southampton County",5017,4164,9,23,,4617,3704,6,10,
"G5101770","1990","Virginia","51","510","Spotsylvania County","177","1770","Spotsylvania County",24914,3064,106,394,,25306,3114,91,414,
"G5101790","1990","Virginia","51","510","Stafford County","179","1790","Stafford County",28606,2351,120,548,,26940,1953,113,605,
"G5101810","1990","Virginia","51","510","Surry County","181","1810","Surry County",1345,1605,6,0,,1377,1806,4,2,
"G5101830","1990","Virginia","51","510","Sussex County","183","1830","Sussex County",2088,2771,7,12,,2165,3184,4,17,
"G5101850","1990","Virginia","51","510","Tazewell County","185","1850","Tazewell County",21441,567,23,116,,23013,629,26,145,
"G5101870","1990","Virginia","51","510","Warren County","187","1870","Warren County",12125,624,21,83,,12521,668,24,76,
"G5101910","1990","Virginia","51","510","Washington County","191","1910","Washington County",21893,333,12,37,,23188,349,17,58,
"G5101930","1990","Virginia","51","510","Westmoreland County","193","1930","Westmoreland County",4967,2421,16,41,,5290,2683,15,47,
"G5101950","1990","Virginia","51","510","Wise County","195","1950","Wise County",18629,407,16,74,,20045,306,20,76,
"G5101970","1990","Virginia","51","510","Wythe County","197","1970","Wythe County",11638,387,16,40,,12833,493,18,41,
"G5101990","1990","Virginia","51","510","York County","199","1990","York County",17346,3197,65,525,,17141,3416,47,685,
"G5105100","1990","Virginia","51","510","Alexandria city","510","5100","Alexandria city",36021,11562,157,5001,,40768,12777,176,4721,
"G5105150","1990","Virginia","51","510","Bedford city","515","5150","Bedford city",2244,586,3,20,,2447,752,4,17,
"G5105200","1990","Virginia","51","510","Bristol city","520","5200","Bristol city",7687,481,5,51,,9553,582,8,59,
"G5105300","1990","Virginia","51","510","Buena Vista city","530","5300","Buena Vista city",2765,135,3,4,,3328,147,2,22,
"G5105400","1990","Virginia","51","510","Charlottesville city","540","5400","Charlottesville city",14548,3837,16,534,,16136,4724,23,523,
"G5105500","1990","Virginia","51","510","Chesapeake city","550","5500","Chesapeake city",53322,19754,223,1168,,54077,21908,221,1303,
"G5105600","1990","Virginia","51","510","Clifton Forge City","560","5600","Clifton Forge city",1774,311,0,9,,2193,384,2,6,
"G5105700","1990","Virginia","51","510","Colonial Heights city","570","5700","Colonial Heights city",7257,55,18,180,,8245,74,15,220,
"G5105800","1990","Virginia","51","510","Covington city","580","5800","Covington city",2761,474,4,23,,3192,495,2,40,
"G5105900","1990","Virginia","51","510","Danville city","590","5900","Danville city",15199,8814,29,150,,18048,10617,43,156,
"G5105950","1990","Virginia","51","510","Emporia city","595","5950","Emporia city",1323,1145,5,11,,1526,1275,6,15,
"G5106000","1990","Virginia","51","510","Fairfax city","600","6000","Fairfax city",8175,474,22,897,,8655,492,21,886,
"G5106100","1990","Virginia","51","510","Falls Church city","610","6100","Falls Church city",4090,140,17,326,,4443,158,25,379,
"G5106200","1990","Virginia","51","510","Franklin city","620","6200","Franklin city",1714,1819,4,13,,1923,2380,2,9,
"G5106300","1990","Virginia","51","510","Fredericksburg city","630","6300","Fredericksburg city",6519,1939,10,227,,7949,2176,17,190,
"G5106400","1990","Virginia","51","510","Galax city","640","6400","Galax city",2787,174,6,40,,3432,213,2,16,
"G5106500","1990","Virginia","51","510","Hampton city","650","6500","Hampton city",39431,24246,201,1348,,38718,27735,191,1923,
"G5106600","1990","Virginia","51","510","Harrisonburg city","660","6600","Harrisonburg city",12950,890,17,335,,15018,1128,20,349,
"G5106700","1990","Virginia","51","510","Hopewell city","670","6700","Hopewell city",8044,2710,27,180,,8643,3200,37,260,
"G5106780","1990","Virginia","51","510","Lexington city","678","6780","Lexington city",3562,409,14,77,,2465,402,8,22,
"G5106800","1990","Virginia","51","510","Lynchburg city","680","6800","Lynchburg city",21643,7765,49,289,,26210,9680,56,357,
"G5106830","1990","Virginia","51","510","Manassas city","683","6830","Manassas city",11855,1464,44,893,,11477,1425,46,753,
"G5106850","1990","Virginia","51","510","Manassas Park city","685","6850","Manassas Park city",2959,239,2,146,,2982,251,5,150,
"G5106900","1990","Virginia","51","510","Martinsville city","690","6900","Martinsville city",4573,2670,9,24,,5561,3284,12,29,
"G5107000","1990","Virginia","51","510","Newport News city","700","7000","Newport News city",53483,26880,302,2691,,52935,30197,277,3280,
"G5107100","1990","Virginia","51","510","Norfolk city","710","7100","Norfolk city",82600,50522,680,5508,,65628,51490,485,4316,
"G5107200","1990","Virginia","51","510","Norton city","720","7200","Norton city",1802,127,3,21,,2121,142,10,21,
"G5107300","1990","Virginia","51","510","Petersburg city","730","7300","Petersburg city",4737,12764,42,173,,5457,14924,41,248,
"G5107350","1990","Virginia","51","510","Poquoson city","735","7350","Poquoson city",5353,42,12,76,,5375,42,12,93,
"G5107400","1990","Virginia","51","510","Portsmouth city","740","7400","Portsmouth city",26154,22541,151,608,,27058,26639,152,604,
"G5107500","1990","Virginia","51","510","Radford city","750","7500","Radford city",6498,410,8,151,,8145,547,8,173,
"G5107600","1990","Virginia","51","510","Richmond city","760","7600","Richmond city",41054,50313,221,1207,,46974,61809,242,1236,
"G5107700","1990","Virginia","51","510","Roanoke city","770","7700","Roanoke city",33409,10649,74,458,,38498,12746,91,472,
"G5107750","1990","Virginia","51","510","Salem city","775","7750","Salem city",10704,559,12,95,,11769,506,15,96,
"G5107800","1990","Virginia","51","510","South Boston City","780","7800","South Boston city",1927,1131,4,19,,2449,1438,7,22,
"G5107900","1990","Virginia","51","510","Staunton city","790","7900","Staunton city",9807,1640,23,61,,11374,1441,15,100,
"G5108000","1990","Virginia","51","510","Suffolk city","800","8000","Suffolk city",14045,10472,61,130,,14466,12773,51,143,
"G5108100","1990","Virginia","51","510","Virginia Beach city","810","8100","Virginia Beach city",161529,27386,736,9920,,154879,27285,648,10686,
"G5108200","1990","Virginia","51","510","Waynesboro city","820","8200","Waynesboro city",7897,815,10,41,,8784,934,24,44,
"G5108300","1990","Virginia","51","510","Williamsburg city","830","8300","Williamsburg city",4365,787,15,180,,5003,967,10,203,
"G5108400","1990","Virginia","51","510","Winchester city","840","8400","Winchester city",9225,1122,14,136,,10228,1077,12,133,
"G5300010","1990","Washington","53","530","Adams County","001","0010","Adams County",4529,16,22,2291,,4571,15,42,2117,
"G5300030","1990","Washington","53","530","Asotin County","003","0030","Asotin County",8146,21,126,84,,8990,17,134,87,
"G5300050","1990","Washington","53","530","Benton County","005","0050","Benton County",50724,544,402,3989,,52108,541,459,3793,
"G5300070","1990","Washington","53","530","Chelan County","007","0070","Chelan County",23579,51,229,1921,,24754,29,258,1429,
"G5300090","1990","Washington","53","530","Clallam County","009","0090","Clallam County",25957,263,1365,499,,26552,58,1330,440,
"G5300110","1990","Washington","53","530","Clark County","011","0110","Clark County",111072,1588,1156,3685,,114120,1388,1140,3904,
"G5300130","1990","Washington","53","530","Columbia County","013","0130","Columbia County",1921,0,11,65,,1953,1,16,57,
"G5300150","1990","Washington","53","530","Cowlitz County","015","0150","Cowlitz County",38666,154,696,1031,,39850,134,651,937,
"G5300170","1990","Washington","53","530","Douglas County","017","0170","Douglas County",12106,26,113,943,,12235,19,113,650,
"G5300190","1990","Washington","53","530","Ferry County","019","0190","Ferry County",2662,12,576,30,,2422,8,555,30,
"G5300210","1990","Washington","53","530","Franklin County","021","0210","Franklin County",13617,630,114,4849,,13300,680,149,4134,
"G5300230","1990","Washington","53","530","Garfield County","023","0230","Garfield County",1087,0,7,8,,1135,0,5,6,
"G5300250","1990","Washington","53","530","Grant County","025","0250","Grant County",23570,322,263,3545,,23406,277,305,3070,
"G5300270","1990","Washington","53","530","Grays Harbor County","027","0270","Grays Harbor County",29892,72,1382,597,,30338,47,1300,547,
"G5300290","1990","Washington","53","530","Island County","029","0290","Island County",28770,897,244,1429,,26264,557,236,1798,
"G5300310","1990","Washington","53","530","Jefferson County","031","0310","Jefferson County",9502,47,293,107,,9750,37,273,137,
"G5300330","1990","Washington","53","530","King County","033","0330","King County",629092,38998,8435,66151,,649440,37291,8870,69042,
"G5300350","1990","Washington","53","530","Kitsap County","035","0350","Kitsap County",87523,3060,1553,4800,,83540,2047,1658,5550,
"G5300370","1990","Washington","53","530","Kittitas County","037","0370","Kittitas County",12651,89,105,418,,12878,62,111,411,
